,document,year,state
1956,DE-4213-302_Bericht.pdf,2019,NRW
1957,DE-4213-303_01Bericht.pdf,2020,NRW
1958,DE-4214-301_02Bericht2_Bund.pdf,2019,NRW
1959,DE-4214-301_Bericht.pdf,2019,NRW
1960,DE-4214-302_01Bericht.pdf,2020,NRW
1961,DE-4214-303_01Bericht.pdf,2020,NRW
1962,DE-4216-301_01Bericht.pdf,2020,NRW
1963,DE-4216-302_01Bericht.pdf,2020,NRW
1964,DE-4218-301_01Bericht.pdf,2020,NRW
1965,DE-4218-302_01Bericht.pdf,2020,NRW
1966,DE-4219-301_01Bericht_1.pdf,2020,NRW
1967,DE-4219-301_Privatwald_01Bericht.pdf,2020,NRW
1968,DE-4219-302_01Bericht.pdf,2020,NRW
1969,DE-4219-303_01Bericht.pdf,2020,NRW
1970,DE-4219-304-01Bericht.pdf,2020,NRW
1971,DE-4220-301_01Bericht.pdf,2019,NRW
1972,DE-4220-302_01Bericht.pdf,2020,NRW
1973,DE-4220-303_01Bericht.pdf,2020,NRW
1974,DE-4221-301-01Bericht_TG4.pdf,2020,NRW
1975,DE-4221-301_01Bericht.pdf,2019,NRW
1976,DE-4221-301_01Bericht_TG1.pdf,2012,NRW
1977,DE-4221-301_01Bericht_TG2.pdf,2020,NRW
1978,DE-4221-301_01Bericht_TG3.pdf,2020,NRW
1979,DE-4221-301_01Bericht_TG5 .pdf,2020,NRW
1980,DE-4221-301_01Bericht_TG6A.pdf,2020,NRW
1981,DE-4221-304_01Bericht.pdf,2020,NRW
1982,DE-4222-301_01Bericht.pdf,2020,NRW
1983,DE-4222-302_01Bericht.pdf,2020,NRW
1984,DE-4222-303_BW_01Bericht_MPE.pdf,2019,NRW
1985,DE-4222-304_01Bericht.pdf,2020,NRW
1986,DE-4304-301_01Bericht.pdf,2019,NRW
1987,DE-4305-304_01Bericht.pdf,2020,NRW
1988,DE-4306-303_01Bericht.pdf,2020,NRW
1989,DE-4306-304_01Bericht.pdf,2009,NRW
1990,DE-4306-305_01Bericht.pdf,2009,NRW
1991,DE-4307-301_Bericht.pdf,2019,NRW
1992,DE-4307-302_01Bericht.pdf,2020,NRW
1993,DE-4309-301_Bericht.pdf,2019,NRW
1994,DE-4311-301_01Bericht.pdf,2020,NRW
1995,DE-4311-302_01Bericht.pdf,2020,NRW
1996,DE-4311-303_01Bericht.pdf,2019,NRW
1997,DE-4311-304_01Bericht.pdf,2019,NRW
1998,DE-4312-301_01Bericht_TGHamm_NSGBrauck.pdf,2018,NRW
1999,DE-4312-301_01Bericht_TGUnna.pdf,2020,NRW
2000,DE-4313-301_Bericht.pdf,2019,NRW
2001,DE-4313-302_Bericht.pdf,2019,NRW
2002,DE-4314-301_01Bericht.pdf,2020,NRW
2003,DE-4314-302_Gesamtbericht.pdf,2020,NRW
2004,DE-4315-301_01Bericht.pdf,2020,NRW
2005,DE-4315-302_01Bericht.pdf,2020,NRW
2006,DE-4315-304_01Bericht.pdf,2020,NRW
2007,DE-4315-305_01Bericht.pdf,2020,NRW
2008,DE-4317-302_01Bericht_TGPB.pdf,2020,NRW
2009,DE-4317-302_01Bericht_TGSO.pdf,2020,NRW
2010,DE-4317-303_01Bericht.pdf,2020,NRW
2011,DE-4318-301_01Bericht.pdf,2020,NRW
2012,DE-4319-301_01Bericht.pdf,2020,NRW
2013,DE-4319-302_01Bericht.pdf,2020,NRW
2014,DE-4319-304_01Erläuterungsbericht.pdf,2020,NRW
2015,DE-4319-305_01Bericht.pdf,2020,NRW
2016,DE-4320-301_01Bericht.pdf,2020,NRW
2017,DE-4320-302_01Bericht.pdf,2020,NRW
2018,DE-4320-303_01Bericht.pdf,2020,NRW
2019,DE-4320-305_01Bericht_1.pdf,2019,NRW
2020,DE-4320-305_02Bericht_2.pdf,2019,NRW
2021,DE-4320-305_03Bericht_3.pdf,2019,NRW
2022,DE-4320-306_01Bericht.pdf,2020,NRW
2023,DE-4320-307_01Bericht.pdf,2020,NRW
2024,DE-4321-301_01Bericht.pdf,2020,NRW
2025,DE-4321-303_01Bericht.pdf,2020,NRW
2026,DE-4321-304_01Bericht.pdf,2020,NRW
2027,DE-4322-303_01Bericht.pdf,2020,NRW
2028,DE-4322-304_01Bericht.pdf,2020,NRW
2029,DE-4404-301_Bericht.pdf,2013,NRW
2030,DE-4404-302_01Bericht.pdf,2009,NRW
2031,DE-4405-301_01Bericht.pdf,2020,NRW
2032,DE-4407-301_01Bericht.pdf,2020,NRW
2033,DE-4407-302_Bericht.pdf,2019,NRW
2034,DE-4407-303_01Bericht.pdf,2020,NRW
2035,DE-4413-301_01Bericht_Kammmolch.pdf,2020,NRW
2036,DE-4413-302_01Bericht.pdf,2020,NRW
2037,DE-4414-301_Bericht.pdf,2020,NRW
2038,DE-4416-301_Bericht.pdf,2020,NRW
2039,DE-4417-301_01Bericht.pdf,2020,NRW
2040,DE-4417-302_01Bericht.pdf,2020,NRW
2041,DE-4419-301_01Bericht.pdf,2020,NRW
2042,DE-4419-302_01Bericht.pdf,2020,NRW
2043,DE-4419-303_01Bericht.pdf,2020,NRW
2044,DE-4419-304_01Bericht.pdf,2020,NRW
2045,DE-4420-301_01Bericht.pdf,2020,NRW
2046,DE-4420-302_01Bericht.pdf,2020,NRW
2047,DE-4420-303_01Bericht.pdf,2020,NRW
2048,DE-4421-302_01Bericht.pdf,2019,NRW
2049,DE-4421-303_01Bericht.pdf,2020,NRW
2050,DE-4422-306_01Bericht.pdf,2020,NRW
2051,DE-4503-301_Bericht.pdf,2014,NRW
2052,DE-4504-301_01Bericht.pdf,2020,NRW
2053,DE-4504-302_01Bericht.pdf,2020,NRW
2054,DE-4507-301_01Bericht.pdf,2012,NRW
2055,DE-4508-301_01Bericht.pdf,2016,NRW
2056,DE-4510-30_01Bericht.pdf,2019,NRW
2057,DE-4512-302_Bericht.pdf,2019,NRW
2058,DE-4513-301_01Bericht.pdf,2020,NRW
2059,DE-4513-302_01Bericht.pdf,2019,NRW
2060,DE-4513-303_01Bericht.pdf,2020,NRW
2061,DE-4513-304_01Bericht.pdf,2019,NRW
2062,DE-4514-302_01Bericht.pdf,2020,NRW
2063,DE-4514-303_01Bericht.pdf,2020,NRW
2064,DE-4514-304_01Bericht.pdf,2020,NRW
2065,DE-4515-301_01Bericht.pdf,2019,NRW
2066,DE-4515-302_01Bericht.pdf,2020,NRW
2067,DE-4515-304_01Bericht.pdf,2020,NRW
2068,DE-4516-301_01Bericht.pdf,2020,NRW
2069,DE-4516-302_01Bericht.pdf,2020,NRW
2070,DE-4516-303_01Bericht.pdf,2021,NRW
2071,DE-4516-305_Bericht.pdf,2020,NRW
2072,DE-4517-301_01Bericht.pdf,2020,NRW
2073,DE-4517-303_01Bericht.pdf,2020,NRW
2074,DE-4517-304_Bericht.pdf,2019,NRW
2075,DE-4517-305_01Bericht.pdf,2020,NRW
2076,DE-4518-301_01Bericht.pdf,2020,NRW
2077,DE-4518-302_01Bericht.pdf,2019,NRW
2078,DE-4518-303_01Bericht.pdf,2019,NRW
2079,DE-4518-304_01Bericht.pdf,2020,NRW
2080,DE-4518-305_01Bericht.pdf,2020,NRW
2081,DE-4519-302_01Bericht.pdf,2020,NRW
2082,DE-4519-303_01Bericht.pdf,2020,NRW
2083,DE-4519-304_01Bericht.pdf,2020,NRW
2084,DE-4519-305_01Bericht.pdf,2020,NRW
2085,DE-4519-306_01Bericht_ENTWURF.pdf,2020,NRW
2086,DE-4520-301_01Bericht_TG MB.pdf,2020,NRW
2087,DE-4520-301_01Bericht_TG_WeldaerBerg.pdf,2020,NRW
2088,DE-4520-302_01Bericht.pdf,2020,NRW
2089,DE-4521-302_01Bericht.pdf,2020,NRW
2090,DE-4603-301_01Bericht.pdf,2020,NRW
2091,DE-4604-301_01Bericht.pdf,2020,NRW
2092,DE-4605-301_01Bericht.pdf,2017,NRW
2093,DE-4605-302_01Bericht.pdf,2010,NRW
2094,DE-4606-301_01Bericht.pdf,2010,NRW
2095,DE-4606-302_01Bericht.pdf,2020,NRW
2096,DE-4607-301_Bericht.pdf,2019,NRW
2097,DE-4607-302_Bericht.pdf,2019,NRW
2098,DE-4610-301_Bericht.pdf,2019,NRW
2099,DE-4611-301_01Bericht.pdf,2019,NRW
2100,DE-4611-303_MAKO_01Bericht.pdf,2020,NRW
2101,DE-4612-301_01Bericht.pdf,2019,NRW
2102,DE-4613-301_01Bericht.pdf,2010,NRW
2103,DE-4613-303_01Bericht.pdf,2010,NRW
2104,DE-4613-304_01Bericht.pdf,2019,NRW
2105,DE-4614-303_Gesamtbericht.pdf,2020,NRW
2106,DE-4614-306_01Bericht.pdf,2020,NRW
2107,DE-4615-301_01Bericht.pdf,2019,NRW
2108,DE-4617-30_01Bericht.pdf,2020,NRW
2109,DE-4617-301_01Bericht.pdf,2020,NRW
2110,DE-4617-303_01Bericht.pdf,2020,NRW
2111,DE-4617-304_01Bericht.pdf,2020,NRW
2112,DE-4702-301_02Bericht.pdf,2011,NRW
2113,DE-4702-302_01Bericht.pdf,2018,NRW
2114,DE-4703-301_01Bericht.pdf,2011,NRW
2115,DE-4706-301_01Bericht.pdf,2017,NRW
2116,DE-4707-301_01Bericht.pdf,2020,NRW
2117,DE-4707-302_Bericht.pdf,2019,NRW
2118,DE-4708-302_01Bericht.pdf,2020,NRW
2119,DE-4709-301_01Bericht.pdf,2019,NRW
2120,DE-4709-303_01Bericht.pdf,2020,NRW
2121,DE-4710-301_01Bericht.pdf,2017,NRW
2122,DE-4710-302_MAKO_01Bericht.pdf,2020,NRW
2123,DE-4711-302_01Bericht.pdf,2020,NRW
2124,DE-4712-301_01Bericht.pdf,2020,NRW
2125,DE-4712-302_01Bericht.pdf,2020,NRW
2126,DE-4713-301_01Bericht.pdf,2019,NRW
2127,DE-4715-301_MAKO_01Bericht.pdf,2020,NRW
2128,DE-4716-301_01Bericht.pdf,2020,NRW
2129,DE-4716_302_01Bericht.pdf,2020,NRW
2130,DE-4717-302_01Bericht.pdf,2020,NRW
2131,DE-4717-303_01Bericht.pdf,2020,NRW
2132,DE-4717-304_01Bericht.pdf,2020,NRW
2133,DE-4717-305_01Bericht.pdf,2020,NRW
2134,DE-4717-306_01Bericht.pdf,2020,NRW
2135,DE-4717-307_01Bericht.pdf,2020,NRW
2136,DE-4717-308_01Bericht.pdf,2020,NRW
2137,DE-4717-309_01Bericht.pdf,2019,NRW
2138,DE-4717-310_01Bericht.pdf,2019,NRW
2139,DE-4717-311_01Bericht.pdf,2020,NRW
2140,DE-4718-371_01Bericht.pdf,2020,NRW
2141,DE-4802-302_01Bericht.pdf,2020,NRW
2142,DE-4803-301_01Bericht.pdf,2019,NRW
2143,DE-4803-302_01Bericht.pdf,2020,NRW
2144,DE-4803-303_01Bericht.pdf,2020,NRW
2145,DE-4806-301_01Bericht.pdf,2020,NRW
2146,DE-4806-303_01Bericht.pdf,2020,NRW
2147,DE-4806-305_01Bericht.pdf,2020,NRW
2148,DE-4807-301_01Bericht_TGUrdenbach.pdf,2016,NRW
2149,DE-4807-301_01Bericht_TGZonserGrind.pdf,2020,NRW
2150,DE-4807-302_01Bericht.pdf,2020,NRW
2151,DE-4807-303_01Bericht.pdf,2020,NRW
2152,DE-4807-304_01Bericht.pdf,2020,NRW
2153,DE-4808-301_01Bericht.pdf,2019,NRW
2154,DE-4809-301_01Bericht.pdf,2010,NRW
2155,DE-4810-301_01Bericht.pdf,2020,NRW
2156,DE-4811-301_01Bericht.pdf,2019,NRW
2157,DE-4811-302_01Bericht.pdf,2010,NRW
2158,DE-4812-301_Bericht.pdf,2009,NRW
2159,DE-4813-301_01Bericht.pdf,2020,NRW
2160,DE-4813-302_01Bericht.pdf,2019,NRW
2161,DE-4813-303_01Bericht.pdf,2019,NRW
2162,DE-4814-302_01Bericht.pdf,2009,NRW
2163,DE-4815-301_01Bericht.pdf,2019,NRW
2164,DE-4816-302_01Bericht_Teilgebiet_Nord.pdf,2020,NRW
2165,DE-4816-302_02_Bericht_Teilgebiet_Sued.pdf,2020,NRW
2166,DE-4816-303_01Bericht.pdf,2020,NRW
2167,DE-4817-30_01Bericht.pdf,2020,NRW
2168,DE-4817-301_01Bericht.pdf,2020,NRW
2169,DE-4817-302_01Bericht.pdf,2019,NRW
2170,DE-4817-305_01Bericht.pdf,2020,NRW
2171,DE-4817-306_01Bericht.pdf,2020,NRW
2172,DE-4907-301_01Bericht.pdf,2020,NRW
2173,DE-4910-301_01Bericht.pdf,2020,NRW
2174,DE-4912-303_01Bericht.pdf,2019,NRW
2175,DE-4912-304_01Bericht.pdf,2020,NRW
2176,DE-4913-301_01Bericht.pdf,2020,NRW
2177,DE-4913-302_01Bericht.pdf,2020,NRW
2178,DE-4914-301_01Bericht.pdf,2009,NRW
2179,DE-4914-302 _01Bericht.pdf,2010,NRW
2180,DE-4914-303_01Bericht.pdf,2020,NRW
2181,DE-4914-305_01Bericht.pdf,2010,NRW
2182,DE-4915-301_01Bericht.pdf,2020,NRW
2183,DE-4915-302_01Bericht.pdf,2010,NRW
2184,DE-4915-304_01Bericht.pdf,2020,NRW
2185,DE-4916-301_01Bericht.pdf,2013,NRW
2186,DE-4916-302_01Bericht.pdf,2013,NRW
2187,DE-4916-303_01Bericht.pdf,2020,NRW
2188,DE-4916-304_01Bericht.pdf,2013,NRW
2189,DE-5002-301_01Bericht.pdf,2020,NRW
2190,DE-5003-301_Bericht.pdf,2019,NRW
2191,DE-5006-301_01Bericht.pdf,2020,NRW
2192,DE-5008-301_01Bericht.pdf,2020,NRW
2193,DE-5008-302_01Bericht..pdf,2020,NRW
2194,DE-5009-301_01Bericht.pdf,2020,NRW
2195,DE-5010-301_01Bericht.pdf,2020,NRW
2196,DE-5010-302_Bericht.pdf,2019,NRW
2197,DE-5011-301_01Bericht.pdf,2020,NRW
2198,DE-5012-301_01Bericht.pdf,2020,NRW
2199,DE-5013-301_01Bericht.pdf,2019,NRW
2200,DE-5014-301_01Bericht.pdf,2020,NRW
2201,DE-5015-301_01Bericht.pdf,2020,NRW
2202,DE-5016-301_01Bericht.pdf,2013,NRW
2203,DE-5016-304_01Bericht.pdf,2020,NRW
2204,DE-5016-305_01Bericht_Maßnahmentabelle_.pdf,2020,NRW
2205,DE-5104-301_01Bericht.pdf,2020,NRW
2206,DE-5104-302_01Bericht.pdf,2020,NRW
2207,DE-5105-301_01Bericht .pdf,2020,NRW
2208,DE-5105-302_01Bericht1_Bund.pdf,2019,NRW
2209,DE-5105-302_02Bericht2_Bund.pdf,2019,NRW
2210,DE-5105-302_Bericht_Land.pdf,2019,NRW
2211,DE-5106-301_01Bericht.pdf,2020,NRW
2212,DE-5107-302_01Bericht.pdf,2020,NRW
2213,DE-5107-304_01Bericht.pdf,2020,NRW
2214,DE-5107-305_01Bericht.pdf,2020,NRW
2215,DE-5109-301_01Bericht.pdf,2020,NRW
2216,DE-5109-302_01Bericht.pdf,2020,NRW
2217,DE-5109-303_01Bericht.pdf,2020,NRW
2218,DE-5111-301_Bericht.pdf,2019,NRW
2219,DE-5111-302_01Bericht.pdf,2020,NRW
2220,DE-5111-303_01Bericht.pdf,2020,NRW
2221,DE-5112-301_01Bericht.pdf,2020,NRW
2222,DE-5113-301_01Bericht.pdf,2017,NRW
2223,DE-5114-301_01Bericht.pdf,2013,NRW
2224,DE-5114-302_01Bericht.pdf,2013,NRW
2225,DE-5115-301_01Bericht.pdf,2020,NRW
2226,DE-5116-306_01Bericht.pdf,2020,NRW
2227,DE-5116-307_01Bericht_Maßnahmentabelle.pdf,2020,NRW
2228,DE-5203-301_Bericht.pdf,2010,NRW
2229,DE-5203-302_01Bericht.pdf,2020,NRW
2230,DE-5203-303_01Bericht_.pdf,2020,NRW
2231,DE-5203-305_01Bericht.pdf,2020,NRW
2232,DE-5203-306_01Bericht.pdf,2020,NRW
2233,DE-5203-307_01Bericht.pdf,2020,NRW
2234,DE-5203-307_01Bericht_MPE.pdf,2020,NRW
2235,DE-5203-308_01_Bericht.pdf,2020,NRW
2236,DE-5203-309_01Bericht.pdf,2020,NRW
2237,DE-5205-301_01Bericht.pdf,2020,NRW
2238,DE-5207-301_01Bericht.pdf,2020,NRW
2239,DE-5207-303_01Bericht.pdf,2020,NRW
2240,DE-5207-304_01Bericht.pdf,2020,NRW
2241,DE-5209-302_01Bericht.pdf,2020,NRW
2242,DE-5209-302_04Massnahmentabelle.pdf,2020,NRW
2243,DE-5210-302_01Bericht.pdf,2020,NRW
2244,DE-5210-303_01Bericht.pdf,2020,NRW
2245,DE-5210-304_01Bericht.pdf,2020,NRW
2246,DE-5211-302_01Bericht.pdf,2020,NRW
2247,DE-5211-303_01Bericht.pdf,2020,NRW
2248,DE-5211-304_MAKO.pdf,2020,NRW
2249,DE-5214-301_01Bericht.pdf,2020,NRW
2250,DE-5214-302_01Bericht.pdf,2013,NRW
2251,DE-5214-303_01Bericht.pdf,2013,NRW
2252,DE-5214-305-01Bericht.pdf,2019,NRW
2253,DE-5214-306_01Bericht.pdf,2013,NRW
2254,DE-5214-308_01Bericht.pdf,2020,NRW
2255,DE-5214-309_01Bericht.pdf,2013,NRW
2256,DE-5303-301_MAKO.pdf,2011,NRW
2257,DE-5303-302_01Bericht.pdf,2020,NRW
2258,DE-5303-303_01Bericht.pdf,2019,NRW
2259,DE-5304-301_01Bericht.pdf,2020,NRW
2260,DE-5304-302_Bericht.pdf,2019,NRW
2261,DE-5304-303_Bericht.pdf,2019,NRW
2262,DE-5305-301_01Bericht.pdf,2020,NRW
2263,DE-5305-302_01Bericht.pdf,2020,NRW
2264,DE-5305-305_01Bericht.pdf,2020,NRW
2265,DE-5306-301_01Bericht_MPE.pdf,2020,NRW
2266,DE-5307-301_01Bericht.pdf,2020,NRW
2267,DE-5308-303_01Bericht.pdf,2020,NRW
2268,DE-5309-301_01Bericht.pdf,2020,NRW
2269,DE-5309-302_01Bericht.pdf,2020,NRW
2270,DE-5309-303_01Bericht.pdf,2020,NRW
2271,DE-5309-304_01Bericht.pdf,2020,NRW
2272,DE-5403-301_01Bericht.pdf,2020,NRW
2273,DE-5403-302_01Bericht.pdf,2019,NRW
2274,DE-5403-303_01Bericht.pdf,2010,NRW
2275,DE-5403-304_01Bericht.pdf,2019,NRW
2276,DE-5403-305_MAKO.pdf,2013,NRW
2277,DE-5403-306_01_Bericht.pdf,2020,NRW
2278,DE-5404-301_01Bericht.pdf,2020,NRW
2279,DE-5404-302_01Bericht.pdf,2020,NRW
2280,DE-5404-303_01Bericht.pdf,2020,NRW
2281,DE-5404-304_Bericht.pdf,2019,NRW
2282,DE-5405-301_01Bericht_MPE.pdf,2020,NRW
2283,DE-5405-302_01Bericht.pdf,2009,NRW
2284,DE-5405-303_01Bericht.pdf,2020,NRW
2285,DE-5405-305_01Bericht_FFB.pdf,2020,NRW
2286,DE-5405-306_01Bericht.pdf,2020,NRW
2287,DE-5405-307_01Bericht.pdf,2020,NRW
2288,DE-5405-308_01Bericht.pdf,2020,NRW
2289,DE-5406-301_01Bericht.pdf,2020,NRW
2290,DE-5407-301_01Bericht.pdf,2021,NRW
2291,DE-5504-302_01Bericht.pdf,2020,NRW
2292,DE-5504-303_01Bericht.pdf,2015,NRW
2293,DE-5504-305_01Bericht.pdf,2020,NRW
2294,DE-5505-301_01Bericht.pdf,2020,NRW
2295,DE-5505-304_01Bericht_OL.pdf,2020,NRW
2296,DE-5505-304_01Bericht_Wald.pdf,2019,NRW
2297,DE-5505-305_01Bericht.pdf,2020,NRW
2298,DE-5505-307_01Bericht.pdf,2013,NRW
2299,DE-5505-308_01Bericht.pdf,2020,NRW
2300,DE-5505-309_01Bericht.pdf,2013,NRW
2301,DE-5506-301_01Bericht.pdf,2020,NRW
2302,DE-5604-301_01Bericht.pdf,2020,NRW
2303,DE-5605-302_01Bericht_PEPL.pdf,2005,NRW
2304,DE-5605-304_01Bericht.pdf,2020,NRW
2305,DE-5605-305_01Bericht.pdf,2020,NRW
2306,DE 3718-301_01Bericht.pdf,2020,NRW
2307,DE 4416-302_01Bericht.pdf,2015,NRW
2308,DE 5009-302_01Bericht.pdf,2020,NRW
2309,DE_3417_301_01Bericht.pdf,2020,NRW
2310,DE_4303-301_01Bericht_Entwurf.pdf,2020,NRW
2311,DE4314-303_01Bericht.pdf,2019,NRW
2312,de4616301_bericht.pdf,2020,NRW
2313,Mako Ulenburg.pdf,2020,NRW
2314,BWP_2008_01_S_2files_merged.pdf,2021,RLP
2315,BWP_2010_01_N_2files_merged.pdf,2021,RLP
2316,BWP_2010_02_N_2files_merged.pdf,2021,RLP
2317,BWP_2011_01_N_2files_merged.pdf,2021,RLP
2318,BWP_2011_01_S_2files_merged.pdf,2021,RLP
2319,BWP_2011_02_N_2files_merged.pdf,2021,RLP
2320,BWP_2011_02_S_2files_merged.pdf,2021,RLP
2321,BWP_2011_03_N_2files_merged.pdf,2021,RLP
2322,BWP_2011_03_S_2files_merged.pdf,2021,RLP
2323,BWP_2011_04_N_2files_merged.pdf,2021,RLP
2324,BWP_2011_04_S_2files_merged.pdf,2021,RLP
2325,BWP_2011_05_N_2files_merged.pdf,2021,RLP
2326,BWP_2011_06_N_2files_merged.pdf,2021,RLP
2327,BWP_2011_07_N_2files_merged.pdf,2021,RLP
2328,BWP_2011_07_S_2files_merged.pdf,2021,RLP
2329,BWP_2011_08_N_2files_merged.pdf,2021,RLP
2330,BWP_2011_08_S_2files_merged.pdf,2021,RLP
2331,BWP_2011_09_N_2files_merged.pdf,2021,RLP
2332,BWP_2011_09_S_2files_merged.pdf,2021,RLP
2333,BWP_2011_10_N_2files_merged.pdf,2021,RLP
2334,BWP_2011_10_S_2files_merged.pdf,2021,RLP
2335,BWP_2011_11_N_2files_merged.pdf,2021,RLP
2336,BWP_2011_11_S_2files_merged.pdf,2021,RLP
2337,BWP_2011_12_N_2files_merged.pdf,2021,RLP
2338,BWP_2011_12_S_2files_merged.pdf,2021,RLP
2339,BWP_2011_13_N_2files_merged.pdf,2021,RLP
2340,BWP_2011_13_S_2files_merged.pdf,2021,RLP
2341,BWP_2011_14_N_2files_merged.pdf,2021,RLP
2342,BWP_2011_14_S_2files_merged.pdf,2021,RLP
2343,BWP_2011_15_N_2files_merged.pdf,2021,RLP
2344,BWP_2011_15_S_2files_merged.pdf,2021,RLP
2345,BWP_2011_16_N_2files_merged.pdf,2021,RLP
2346,BWP_2011_17_N_2files_merged.pdf,2021,RLP
2347,BWP_2011_18_N_2files_merged.pdf,2021,RLP
2348,BWP_2011_19_N_2files_merged.pdf,2021,RLP
2349,BWP_2011_20_N_2files_merged.pdf,2021,RLP
2350,BWP_2011_21_N_2files_merged.pdf,2021,RLP
2351,BWP_2011_22_N_2files_merged.pdf,2021,RLP
2352,BWP_2011_23_N_2files_merged.pdf,2021,RLP
2353,BWP_2012_01_N_2files_merged.pdf,2021,RLP
2354,BWP_2012_01_S_2files_merged.pdf,2021,RLP
2355,BWP_2012_02_N_2files_merged.pdf,2021,RLP
2356,BWP_2012_02_S_2files_merged.pdf,2021,RLP
2357,BWP_2012_03_N_2files_merged.pdf,2021,RLP
2358,BWP_2012_03_S_2files_merged.pdf,2021,RLP
2359,BWP_2012_04_N_2files_merged.pdf,2021,RLP
2360,BWP_2012_04_S_2files_merged.pdf,2021,RLP
2361,BWP_2012_05_N_2files_merged.pdf,2021,RLP
2362,BWP_2012_06_N_2files_merged.pdf,2021,RLP
2363,BWP_2012_07_N_2files_merged.pdf,2021,RLP
2364,BWP_2012_08_N_2files_merged.pdf,2021,RLP
2365,BWP_2012_08_S_2files_merged.pdf,2021,RLP
2366,BWP_2012_09_N_2files_merged.pdf,2021,RLP
2367,BWP_2012_09_S_2files_merged.pdf,2021,RLP
2368,BWP_2012_10_N_2files_merged.pdf,2021,RLP
2369,BWP_2012_10_S_2files_merged.pdf,2021,RLP
2370,BWP_2012_11_N_2files_merged.pdf,2021,RLP
2371,BWP_2012_11_S_2files_merged.pdf,2021,RLP
2372,BWP_2012_12_N_2files_merged.pdf,2021,RLP
2373,BWP_2012_12_S_2files_merged.pdf,2021,RLP
2374,BWP_2012_13_N_2files_merged.pdf,2021,RLP
2375,BWP_2012_13_S_2files_merged.pdf,2021,RLP
2376,BWP_2012_14_N_2files_merged.pdf,2021,RLP
2377,BWP_2012_14_S_2files_merged.pdf,2021,RLP
2378,BWP_2012_15_N_2files_merged.pdf,2021,RLP
2379,BWP_2012_16_N_2files_merged.pdf,2021,RLP
2380,BWP_2012_16_S_2files_merged.pdf,2021,RLP
2381,BWP_2012_17_N_2files_merged.pdf,2021,RLP
2382,BWP_2012_18_N_2files_merged.pdf,2021,RLP
2383,BWP_2012_18_S_2files_merged.pdf,2021,RLP
2384,BWP_2012_19_N_2files_merged.pdf,2021,RLP
2385,BWP_2012_19_S_2files_merged.pdf,2021,RLP
2386,BWP_2012_20_N_2files_merged.pdf,2021,RLP
2387,BWP_2013_01_N_2files_merged.pdf,2021,RLP
2388,BWP_2013_02_N_2files_merged.pdf,2021,RLP
2389,BWP_2013_02_S_2files_merged.pdf,2021,RLP
2390,BWP_2013_03_N_2files_merged.pdf,2021,RLP
2391,BWP_2013_04_N_2files_merged.pdf,2021,RLP
2392,BWP_2013_05_N_2files_merged.pdf,2021,RLP
2393,BWP_2013_06_N_2files_merged.pdf,2021,RLP
2394,BWP_2013_07_N_2files_merged.pdf,2021,RLP
2395,BWP_2013_08_N_2files_merged.pdf,2021,RLP
2396,BWP_2013_09_N_2files_merged.pdf,2021,RLP
2397,BWP_2013_10_N_2files_merged.pdf,2021,RLP
2398,BWP_2013_11_N_2files_merged.pdf,2021,RLP
2399,BWP_2013_12_N_2files_merged.pdf,2021,RLP
2400,BWP_2013_14_N_2files_merged.pdf,2021,RLP
2401,BWP_2013_15_N_2files_merged.pdf,2021,RLP
2402,BWP_2013_16_N_2files_merged.pdf,2021,RLP
2403,BWP_2013_17_N_2files_merged.pdf,2021,RLP
2404,BWP_2013_18_N_2files_merged.pdf,2021,RLP
2405,BWP_2013_19_N_2files_merged.pdf,2021,RLP
2406,BWP_2013_20_N_2files_merged.pdf,2021,RLP
2407,BWP_2013_21_N_2files_merged.pdf,2021,RLP
2408,BWP_2013_22_N_2files_merged.pdf,2021,RLP
2409,BWP_2013_23_N_2files_merged.pdf,2021,RLP
2410,BWP_2013_24_N_2files_merged.pdf,2021,RLP
2411,BWP_2015_01_S_2files_merged.pdf,2021,RLP
2412,BWP_2016_01_N_2files_merged.pdf,2021,RLP
2413,BWP_2016_01_S_2files_merged.pdf,2021,RLP
2414,BWP_2016_02_N_2files_merged.pdf,2021,RLP
2415,BWP_2016_03_N_2files_merged.pdf,2021,RLP
2416,BWP_2016_04_N_2files_merged.pdf,2021,RLP
2417,BWP_2017_01_N_Bewirtschaftungsplan.pdf,2017,RLP
2418,BWP_2017_02_N_Bewirtschaftungsplan.pdf,2017,RLP
2419,MPE-Plan_TrÜbPl Baumholder_2017_Text.pdf,2018,RLP
2420,6307-301.pdf,2018,Saarland
2421,6307-302.pdf,2012,Saarland
2422,6308-302.pdf,2012,Saarland
2423,6308-303.pdf,2014,Saarland
2424,6308-304.pdf,2013,Saarland
2425,6404-301.pdf,2011,Saarland
2426,6404-302.pdf,2014,Saarland
2427,6404-303.pdf,2014,Saarland
2428,6404-304.pdf,2016,Saarland
2429,6404-306.pdf,2014,Saarland
2430,6405-302.pdf,2015,Saarland
2431,6406-301.pdf,2012,Saarland
2432,6406-302.pdf,2014,Saarland
2433,6406-303.pdf,2012,Saarland
2434,6406-304.pdf,2012,Saarland
2435,6406-305.pdf,2009,Saarland
2436,6407-301.pdf,2013,Saarland
2437,6407-302.pdf,2013,Saarland
2438,6407-304.pdf,2010,Saarland
2439,6407-305.pdf,2013,Saarland
2440,6407-306.pdf,2014,Saarland
