"document","year","state"
"de6332471_t_2files_merged.pdf","2021","Bavaria"
"de6333372_t_2files_merged.pdf","2021","Bavaria"
"de6334371_t_2files_merged.pdf","2021","Bavaria"
"de6335302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6335306_t_2files_merged.pdf","2021","Bavaria"
"de6335372_t_2files_merged.pdf","2021","Bavaria"
"de6335373_t_2files_merged.pdf","2021","Bavaria"
"de6338301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6338401_t_2files_merged.pdf","2021","Bavaria"
"de6340301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6341301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6425371_t_2files_merged.pdf","2021","Bavaria"
"de6425372_t_2files_merged.pdf","2021","Bavaria"
"de6427371_t_2files_merged.pdf","2021","Bavaria"
"de6428301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6428302_t_2files_merged.pdf","2021","Bavaria"
"de6428371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6430371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6432-301_t2files_merged.pdf","2021","Bavaria"
"de6432371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6434301_t_2files_merged.pdf","2021","Bavaria"
"de6434302_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6434371_t_2files_merged.pdf","2021","Bavaria"
"de6435372_t_2files_merged.pdf","2021","Bavaria"
"de6436371_t_2files_merged.pdf","2021","Bavaria"
"de6438301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6439371_t_2files_merged.pdf","2021","Bavaria"
"de6441301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6441302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6527371_t_2files_merged.pdf","2021","Bavaria"
"de6527372_t_2files_merged.pdf","2021","Bavaria"
"de6528371_t_2files_merged.pdf","2021","Bavaria"
"de6530371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6531301_t_2files_merged.pdf","2021","Bavaria"
"de6531371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6532371_t_2files_merged.pdf","2021","Bavaria"
"de6532372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6533371_t_2files_merged.pdf","2021","Bavaria"
"de6533471_t_2files_merged.pdf","2021","Bavaria"
"de6534371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6535371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6537372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6538371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6540371_t_2files_merged.pdf","2021","Bavaria"
"de6627301_t_2files_merged.pdf","2021","Bavaria"
"de6627371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6627471_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6628371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6628372_t_2files_merged.pdf","2021","Bavaria"
"de6628373_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6629301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6629302_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6629371_t_2files_merged.pdf","2021","Bavaria"
"de6630301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6632371_t_2files_merged.pdf","2021","Bavaria"
"de6632372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6633371_t_2files_merged.pdf","2021","Bavaria"
"de6633372_t_2files_merged.pdf","2021","Bavaria"
"de6636301_t_2files_merged.pdf","2021","Bavaria"
"de6636371_t_2files_merged.pdf","2021","Bavaria"
"de6637301_t_2files_merged.pdf","2021","Bavaria"
"de6639371_t_2files_merged.pdf","2021","Bavaria"
"de6639372_t_2files_merged.pdf","2021","Bavaria"
"de6640301_t_2files_merged.pdf","2021","Bavaria"
"de6640371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6642302_t_ge_nfin_ffin.pdf","2017","Bavaria"
"de6642371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6727371_t_2files_merged.pdf","2021","Bavaria"
"de6728471_t_2files_merged.pdf","2021","Bavaria"
"de6733371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6733372_t_2files_merged.pdf","2021","Bavaria"
"de6734371_t_2files_merged.pdf","2021","Bavaria"
"de6735371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6736301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6738371_t_ge_ffin_nfin.pdf","2010","Bavaria"
"de6739301_t_ge_ffin_nfin.pdf","2020","Bavaria"
